z6-18394,,Port1,Port1,Port1,Port2,Port2,Port2,Port7,Port7,Port8,Port8, 
# Records: 31913,,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  EC,raw  Water Temperature,raw  Weighted EC,raw  EC,raw  Water Temperature,raw  Weighted EC,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
11/26/2025 05:15:00 AM,115274,2989,5850,2989,0,5540,0,2100,8407,10038,5564,UTC-05:00
11/26/2025 05:30:00 AM,115275,2988,5850,2988,0,5540,0,2100,8403,10037,5565,UTC-05:00
11/26/2025 05:45:00 AM,115276,2989,5850,2989,0,5540,0,2100,8404,10037,5567,UTC-05:00
11/26/2025 06:00:00 AM,115277,2989,5850,2989,0,5547,0,2100,8403,10036,5571,UTC-05:00
11/26/2025 06:15:00 AM,115278,2987,5850,2987,0,5550,0,2100,8397,10035,5580,UTC-05:00
11/26/2025 06:30:00 AM,115279,2983,5850,2983,0,5555,0,2100,8400,10035,5586,UTC-05:00
11/26/2025 06:45:00 AM,115280,2983,5850,2983,0,5560,0,2100,8399,10034,5588,UTC-05:00
11/26/2025 07:00:00 AM,115281,2988,5850,2988,0,5560,0,2100,8397,10033,5589,UTC-05:00
11/26/2025 07:15:00 AM,115282,2991,5850,2991,0,5566,0,2100,8396,10031,5594,UTC-05:00
11/26/2025 07:30:00 AM,115283,2991,5850,2991,0,5579,0,2100,8396,10031,5604,UTC-05:00
11/26/2025 07:45:00 AM,115284,2992,5850,2992,0,5586,0,2100,8393,10031,5609,UTC-05:00
11/26/2025 08:00:00 AM,115285,2992,5850,2992,0,5595,0,2100,8392,10030,5614,UTC-05:00
11/26/2025 08:15:00 AM,115286,2992,5850,2992,0,5627,0,2100,8392,10027,5625,UTC-05:00
11/26/2025 08:30:00 AM,115287,2992,5850,2992,0,5692,0,2100,8390,10026,5653,UTC-05:00
11/26/2025 08:45:00 AM,115288,2992,5850,2992,0,5763,0,2100,8392,10025,5683,UTC-05:00
11/26/2025 09:00:00 AM,115289,2992,5850,2992,0,5818,0,2100,8390,10025,5714,UTC-05:00
11/26/2025 09:15:00 AM,115290,2992,5850,2992,0,5843,0,2100,8387,10027,5736,UTC-05:00
11/26/2025 09:30:00 AM,115291,2992,5850,2992,0,5841,0,2100,8387,10027,5753,UTC-05:00
11/26/2025 09:45:00 AM,115292,2992,5850,2992,0,5857,0,2100,8389,10026,5771,UTC-05:00
11/26/2025 10:00:00 AM,115293,2992,5850,2992,0,5858,0,2100,8386,10026,5783,UTC-05:00
11/26/2025 10:15:00 AM,115294,2992,5850,2992,0,5845,0,2100,8386,10023,5788,UTC-05:00
11/26/2025 10:30:00 AM,115295,2992,5850,2992,0,5854,0,2100,8384,10020,5798,UTC-05:00
11/26/2025 10:45:00 AM,115296,2992,5850,2992,0,5869,0,2100,8380,10016,5814,UTC-05:00
11/26/2025 11:00:00 AM,115297,2992,5850,2992,0,5929,0,2100,8387,10011,5843,UTC-05:00
11/26/2025 11:15:00 AM,115298,2992,5850,2992,0,6027,0,2100,8385,10010,5884,UTC-05:00
11/26/2025 11:30:00 AM,115299,2992,5850,2992,0,6045,0,2100,8384,10010,5909,UTC-05:00
11/26/2025 11:45:00 AM,115300,2992,5850,2992,0,6035,0,2100,8387,10008,5922,UTC-05:00
11/26/2025 12:00:00 PM,115301,2992,5850,2992,0,6015,0,2100,8384,10008,5932,UTC-05:00
11/26/2025 12:15:00 PM,115302,2992,5850,2992,0,5949,0,2100,8383,10007,5913,UTC-05:00
11/26/2025 12:30:00 PM,115303,2992,5850,2992,0,5972,0,2100,8384,10004,5916,UTC-05:00
11/26/2025 12:45:00 PM,115304,2992,5850,2992,0,6026,0,2100,8387,10000,5926,UTC-05:00
11/26/2025 01:00:00 PM,115305,2992,5850,2992,0,6081,0,2100,8393,9997,5952,UTC-05:00
11/26/2025 01:15:00 PM,115306,2992,5850,2992,0,6128,0,2100,8405,9994,6007,UTC-05:00
11/26/2025 01:30:00 PM,115307,2992,5850,2992,0,6149,0,2100,8418,9992,6065,UTC-05:00
11/26/2025 01:45:00 PM,115308,2992,5850,2992,0,6191,0,2100,8434,9990,6161,UTC-05:00
11/26/2025 02:00:00 PM,115309,2991,5850,2991,0,6207,0,2100,8425,9990,6227,UTC-05:00
11/26/2025 02:15:00 PM,115310,2991,5850,2991,0,6166,0,2100,8425,9990,6187,UTC-05:00
11/26/2025 02:30:00 PM,115311,2992,5850,2992,0,6119,0,2100,8418,9991,6121,UTC-05:00
11/26/2025 02:45:00 PM,115312,2991,5850,2991,0,6059,0,2100,8412,9990,6069,UTC-05:00
11/26/2025 03:00:00 PM,115313,2991,5849,2991,0,6003,0,2100,8408,9987,6030,UTC-05:00
11/26/2025 03:15:00 PM,115314,2991,5847,2991,0,5979,0,2100,8408,9984,6001,UTC-05:00
11/26/2025 03:30:00 PM,115315,2992,5844,2992,0,5960,0,2100,8403,9985,5986,UTC-05:00
11/26/2025 03:45:00 PM,115316,2992,5841,2992,0,5919,0,2100,8406,9983,5966,UTC-05:00
11/26/2025 04:00:00 PM,115317,2992,5841,2992,0,5885,0,2100,8399,9982,5941,UTC-05:00
11/26/2025 04:15:00 PM,115318,2993,5840,2993,0,5863,0,2100,8399,9982,5920,UTC-05:00
11/26/2025 04:30:00 PM,115319,2991,5840,2991,0,5841,0,2100,8396,9982,5903,UTC-05:00
11/26/2025 04:45:00 PM,115320,2992,5840,2992,0,5830,0,2100,8395,9980,5900,UTC-05:00
11/26/2025 05:00:00 PM,115321,2991,5840,2991,0,5827,0,2100,8393,9976,5903,UTC-05:00
11/26/2025 05:15:00 PM,115322,2991,5840,2991,0,5820,0,2100,8390,9973,5896,UTC-05:00
11/26/2025 05:30:00 PM,115323,2991,5840,2991,0,5816,0,2100,8389,9971,5887,UTC-05:00
11/26/2025 05:45:00 PM,115324,2991,5840,2991,0,5810,0,2100,8389,9969,5879,UTC-05:00
11/26/2025 06:00:00 PM,115325,2991,5840,2991,0,5810,0,2100,8386,9967,5875,UTC-05:00
11/26/2025 06:15:00 PM,115326,2991,5840,2991,0,5810,0,2100,8383,9964,5875,UTC-05:00
11/26/2025 06:30:00 PM,115327,2990,5840,2990,0,5820,0,2100,8380,9962,5880,UTC-05:00
11/26/2025 06:45:00 PM,115328,2990,5840,2990,0,5820,0,2100,8381,9960,5879,UTC-05:00
11/26/2025 07:00:00 PM,115329,2990,5840,2990,0,5813,0,2100,8377,9957,5878,UTC-05:00
11/26/2025 07:15:00 PM,115330,2989,5840,2989,0,5793,0,2100,8376,9957,5875,UTC-05:00
11/26/2025 07:30:00 PM,115331,2988,5840,2988,0,5810,0,2100,8377,9960,5888,UTC-05:00
11/26/2025 07:45:00 PM,115332,2987,5840,2987,0,5839,0,2100,8375,9961,5900,UTC-05:00
11/26/2025 08:00:00 PM,115333,2983,5840,2983,0,5840,0,2100,8374,9962,5904,UTC-05:00
11/26/2025 08:15:00 PM,115334,2969,5840,2969,0,5847,0,2100,8373,9968,5908,UTC-05:00
11/26/2025 08:30:00 PM,115335,2955,5839,2955,0,5855,0,2100,8374,9976,5894,UTC-05:00
11/26/2025 08:45:00 PM,115336,2928,5829,2928,0,5802,0,2100,8369,9979,5855,UTC-05:00
11/26/2025 09:00:00 PM,115337,2889,5818,2889,0,5713,0,2100,8368,9984,5805,UTC-05:00
11/26/2025 09:15:00 PM,115338,2887,5810,2887,0,5663,0,2100,8367,9988,5763,UTC-05:00
11/26/2025 09:30:00 PM,115339,2876,5807,2876,0,5612,0,2100,8362,9990,5719,UTC-05:00
11/26/2025 09:45:00 PM,115340,2846,5796,2846,0,5573,0,2100,8361,9995,5679,UTC-05:00
11/26/2025 10:00:00 PM,115341,2838,5795,2838,0,5553,0,2100,8361,9997,5646,UTC-05:00
11/26/2025 10:15:00 PM,115342,2827,5800,2827,0,5536,0,2100,8358,10000,5613,UTC-05:00
11/26/2025 10:30:00 PM,115343,2809,5790,2809,0,5527,0,2100,8358,9999,5587,UTC-05:00
11/26/2025 10:45:00 PM,115344,2798,5790,2798,0,5515,0,2100,8355,10001,5564,UTC-05:00
11/26/2025 11:00:00 PM,115345,2792,5790,2792,0,5504,0,2100,8356,10000,5551,UTC-05:00
11/26/2025 11:15:00 PM,115346,2790,5790,2790,0,5495,0,2100,8354,10000,5545,UTC-05:00
11/26/2025 11:30:00 PM,115347,2793,5793,2793,0,5483,0,2100,8353,9999,5539,UTC-05:00
11/26/2025 11:45:00 PM,115348,2804,5805,2804,0,5470,0,2100,8352,9999,5530,UTC-05:00
11/27/2025 12:00:00 AM,115349,2871,5818,2871,0,5462,0,2100,8350,9998,5520,UTC-05:00
11/27/2025 12:15:00 AM,115351,2906,5820,2906,0,5442,0,2100,8307,9998,5531,UTC-05:00
11/27/2025 12:30:00 AM,115352,2908,5820,2908,0,5412,0,2100,8327,9999,5509,UTC-05:00
11/27/2025 12:45:00 AM,115353,2890,5811,2890,0,5417,0,2100,8328,10001,5514,UTC-05:00
11/27/2025 01:00:00 AM,115354,2866,5810,2866,0,5414,0,2100,8330,10002,5531,UTC-05:00
11/27/2025 01:15:00 AM,115355,2905,5810,2905,0,5399,0,2100,8328,10002,5513,UTC-05:00
11/27/2025 01:30:00 AM,115356,2905,5810,2905,0,5378,0,2100,8329,10002,5495,UTC-05:00
11/27/2025 01:45:00 AM,115357,2902,5810,2902,0,5370,0,2100,8331,10002,5476,UTC-05:00
11/27/2025 02:00:00 AM,115358,2893,5810,2893,0,5367,0,2100,8327,10005,5460,UTC-05:00
11/27/2025 02:15:00 AM,115359,2882,5810,2882,0,5336,0,2100,8325,10006,5412,UTC-05:00
11/27/2025 02:30:00 AM,115360,2878,5810,2878,0,5302,0,2100,8325,10004,5367,UTC-05:00
11/27/2025 02:45:00 AM,115361,2867,5807,2867,0,5293,0,2100,8324,10002,5373,UTC-05:00
11/27/2025 03:00:00 AM,115362,2851,5800,2851,0,5288,0,2100,8326,10003,5385,UTC-05:00
11/27/2025 03:15:00 AM,115363,2845,5800,2845,0,5267,0,2100,8323,10003,5392,UTC-05:00
11/27/2025 03:30:00 AM,115364,2843,5800,2843,0,5231,0,2100,8323,10003,5382,UTC-05:00
11/27/2025 03:45:00 AM,115365,2843,5800,2843,0,5244,0,2100,8322,10005,5388,UTC-05:00
11/27/2025 04:00:00 AM,115366,2845,5800,2845,0,5250,0,2100,8323,10005,5393,UTC-05:00
11/27/2025 04:15:00 AM,115367,2846,5800,2846,0,5241,0,2100,8320,10004,5402,UTC-05:00
11/27/2025 04:30:00 AM,115368,2852,5800,2852,0,5204,0,2100,8320,10002,5392,UTC-05:00
11/27/2025 04:45:00 AM,115369,2853,5800,2853,0,5172,0,2100,8321,10000,5368,UTC-05:00
11/27/2025 05:00:00 AM,115370,2858,5800,2858,0,5147,0,2100,8320,10000,5360,UTC-05:00
11/27/2025 05:15:00 AM,115371,2860,5800,2860,0,5137,0,2100,8316,10001,5355,UTC-05:00
11/27/2025 05:30:00 AM,115372,2861,5800,2861,0,5154,0,2100,8317,10003,5357,UTC-05:00
11/27/2025 05:45:00 AM,115373,2863,5800,2863,0,5145,0,2100,8315,10002,5342,UTC-05:00
11/27/2025 06:00:00 AM,115374,2865,5800,2865,0,5159,0,2100,8315,10003,5352,UTC-05:00
11/27/2025 06:15:00 AM,115375,2868,5800,2868,0,5153,0,2100,8312,10003,5350,UTC-05:00
11/27/2025 06:30:00 AM,115376,2868,5800,2868,0,5125,0,2100,8313,10002,5337,UTC-05:00
11/27/2025 06:45:00 AM,115377,2864,5799,2864,0,5111,0,2100,8311,10004,5338,UTC-05:00
11/27/2025 07:00:00 AM,115378,2859,5790,2859,0,5105,0,2100,8309,10004,5330,UTC-05:00
11/27/2025 07:15:00 AM,115379,2859,5790,2859,0,5097,0,2100,8312,10003,5320,UTC-05:00
11/27/2025 07:30:00 AM,115380,2858,5790,2858,0,5100,0,2100,8308,10003,5321,UTC-05:00
11/27/2025 07:45:00 AM,115381,2860,5790,2860,0,5100,0,2100,8310,10003,5327,UTC-05:00
11/27/2025 08:00:00 AM,115382,2860,5790,2860,0,5133,0,2100,8309,10005,5344,UTC-05:00
11/27/2025 08:15:00 AM,115383,2861,5790,2861,0,5196,0,2100,8312,10007,5365,UTC-05:00
11/27/2025 08:30:00 AM,115384,2859,5790,2859,0,5222,0,2100,8314,10007,5388,UTC-05:00
11/27/2025 08:45:00 AM,115385,2864,5790,2864,0,5265,0,2100,8313,10006,5402,UTC-05:00
11/27/2025 09:00:00 AM,115386,2863,5790,2863,0,5274,0,2100,8311,10006,5400,UTC-05:00
11/27/2025 09:15:00 AM,115387,2871,5790,2871,0,5295,0,2100,8311,10007,5408,UTC-05:00
11/27/2025 09:30:00 AM,115388,2885,5799,2885,0,5357,0,2100,8314,10008,5430,UTC-05:00
11/27/2025 09:45:00 AM,115389,2893,5800,2893,0,5409,0,2100,8317,10009,5454,UTC-05:00
11/27/2025 10:00:00 AM,115390,2896,5800,2896,0,5417,0,2100,8315,10009,5465,UTC-05:00
11/27/2025 10:15:00 AM,115391,2899,5800,2899,0,5416,0,2100,8315,10008,5475,UTC-05:00
11/27/2025 10:30:00 AM,115392,2897,5800,2897,0,5429,0,2100,8311,10007,5483,UTC-05:00
11/27/2025 10:45:00 AM,115393,2900,5800,2900,0,5427,0,2100,8316,10008,5490,UTC-05:00
11/27/2025 11:00:00 AM,115394,2900,5806,2900,0,5460,0,2100,8323,10006,5510,UTC-05:00
11/27/2025 11:15:00 AM,115395,2902,5810,2902,0,5534,0,2100,8349,10005,5550,UTC-05:00
11/27/2025 11:30:00 AM,115396,2907,5810,2907,0,5692,0,2100,8368,10004,5646,UTC-05:00
11/27/2025 11:45:00 AM,115397,2912,5810,2912,0,5719,0,2100,8366,10004,5665,UTC-05:00
11/27/2025 12:00:00 PM,115398,2916,5810,2916,0,5659,0,2100,8366,10004,5632,UTC-05:00
11/27/2025 12:15:00 PM,115399,2924,5810,2924,0,5634,0,2100,8367,10003,5620,UTC-05:00
11/27/2025 12:30:00 PM,115400,2938,5810,2938,0,5643,0,2100,8370,10003,5622,UTC-05:00
11/27/2025 12:45:00 PM,115401,2954,5818,2954,0,5643,0,2100,8371,10004,5617,UTC-05:00
11/27/2025 01:00:00 PM,115402,2961,5823,2961,0,5614,0,2100,8373,10005,5601,UTC-05:00
11/27/2025 01:15:00 PM,115403,2963,5830,2963,0,5583,0,2100,8375,10006,5583,UTC-05:00
11/27/2025 01:30:00 PM,115404,2964,5830,2964,0,5598,0,2100,8372,10006,5570,UTC-05:00
11/27/2025 01:45:00 PM,115405,2965,5830,2965,0,5521,0,2100,8371,10006,5543,UTC-05:00
11/27/2025 02:00:00 PM,115406,2965,5830,2965,0,5463,0,2100,8368,10004,5525,UTC-05:00
11/27/2025 02:15:00 PM,115407,2966,5830,2966,0,5450,0,2100,8364,10005,5515,UTC-05:00
11/27/2025 02:30:00 PM,115408,2967,5830,2967,0,5440,0,2100,8366,10007,5505,UTC-05:00
11/27/2025 02:45:00 PM,115409,2967,5830,2967,0,5459,0,2100,8366,10008,5509,UTC-05:00
11/27/2025 03:00:00 PM,115410,2968,5830,2968,0,5399,0,2100,8365,10006,5493,UTC-05:00
11/27/2025 03:15:00 PM,115411,2969,5830,2969,0,5364,0,2100,8361,10007,5485,UTC-05:00
11/27/2025 03:30:00 PM,115412,2969,5830,2969,0,5350,0,2100,8359,10006,5476,UTC-05:00
11/27/2025 03:45:00 PM,115413,2969,5830,2969,0,5350,0,2100,8358,10006,5476,UTC-05:00
11/27/2025 04:00:00 PM,115414,2970,5830,2970,0,5349,0,2100,8357,10006,5470,UTC-05:00
11/27/2025 04:15:00 PM,115415,2971,5830,2971,0,5325,0,2100,8355,10006,5463,UTC-05:00
11/27/2025 04:30:00 PM,115416,2971,5830,2971,0,5305,0,2100,8354,10007,5454,UTC-05:00
11/27/2025 04:45:00 PM,115417,2972,5830,2972,0,5318,0,2100,8352,10009,5458,UTC-05:00
11/27/2025 05:00:00 PM,115418,2973,5830,2973,0,5320,0,2100,8352,10010,5453,UTC-05:00
11/27/2025 05:15:00 PM,115419,2972,5830,2972,0,5322,0,2100,8352,10010,5450,UTC-05:00
11/27/2025 05:30:00 PM,115420,2973,5830,2973,0,5330,0,2100,8351,10011,5446,UTC-05:00
11/27/2025 05:45:00 PM,115421,2974,5830,2974,0,5313,0,2100,8350,10011,5422,UTC-05:00
11/27/2025 06:00:00 PM,115422,2974,5830,2974,0,5295,0,2100,8347,10008,5401,UTC-05:00
11/27/2025 06:15:00 PM,115423,2975,5830,2975,0,5285,0,2100,8345,10008,5399,UTC-05:00
11/27/2025 06:30:00 PM,115424,2975,5830,2975,0,5285,0,2100,8343,10007,5384,UTC-05:00
11/27/2025 06:45:00 PM,115425,2975,5830,2975,0,5290,0,2100,8344,10008,5386,UTC-05:00
11/27/2025 07:00:00 PM,115426,2975,5830,2975,0,5280,0,2100,8343,10008,5384,UTC-05:00
11/27/2025 07:15:00 PM,115427,2976,5830,2976,0,5270,0,2100,8345,10007,5381,UTC-05:00
11/27/2025 07:30:00 PM,115428,2976,5830,2976,0,5266,0,2100,8340,10005,5373,UTC-05:00
11/27/2025 07:45:00 PM,115429,2976,5830,2976,0,5270,0,2100,8340,10003,5373,UTC-05:00
11/27/2025 08:00:00 PM,115430,2976,5830,2976,0,5270,0,2100,8338,10002,5372,UTC-05:00
11/27/2025 08:15:00 PM,115431,2977,5830,2977,0,5275,0,2100,8338,10001,5372,UTC-05:00
11/27/2025 08:30:00 PM,115432,2977,5830,2977,0,5279,0,2100,8337,10002,5368,UTC-05:00
11/27/2025 08:45:00 PM,115433,2977,5830,2977,0,5247,0,2100,8336,10001,5316,UTC-05:00
11/27/2025 09:00:00 PM,115434,2978,5830,2978,0,5210,0,2100,8332,10000,5280,UTC-05:00
11/27/2025 09:15:00 PM,115435,2977,5830,2977,0,5199,0,2100,8333,9998,5266,UTC-05:00
11/27/2025 09:30:00 PM,115436,2979,5830,2979,0,5199,0,2100,8332,9997,5267,UTC-05:00
11/27/2025 09:45:00 PM,115437,2979,5830,2979,0,5185,0,2100,8333,9995,5257,UTC-05:00
11/27/2025 10:00:00 PM,115438,2979,5830,2979,0,5170,0,2100,8328,9995,5253,UTC-05:00
11/27/2025 10:15:00 PM,115439,2979,5830,2979,0,5164,0,2100,8332,9993,5250,UTC-05:00
11/27/2025 10:30:00 PM,115440,2979,5830,2979,0,5155,0,2100,8329,9993,5260,UTC-05:00
11/27/2025 10:45:00 PM,115441,2980,5830,2980,0,5141,0,2100,8328,9993,5264,UTC-05:00
11/27/2025 11:00:00 PM,115442,2980,5830,2980,0,5116,0,2100,8327,9992,5250,UTC-05:00
11/27/2025 11:15:00 PM,115443,2979,5830,2979,0,5085,0,2100,8324,9991,5236,UTC-05:00
11/27/2025 11:30:00 PM,115444,2980,5830,2980,0,5084,0,2100,8323,9990,5229,UTC-05:00
11/27/2025 11:45:00 PM,115445,2980,5830,2980,0,5089,0,2100,8324,9989,5228,UTC-05:00
11/28/2025 12:00:00 AM,115446,2981,5830,2981,0,5128,0,2100,8325,9988,5237,UTC-05:00
11/28/2025 12:15:00 AM,115448,2981,5830,2981,0,5150,0,2100,8279,9987,5246,UTC-05:00
11/28/2025 12:30:00 AM,115449,2980,5830,2980,0,5147,0,2100,8298,9986,5217,UTC-05:00
11/28/2025 12:45:00 AM,115450,2981,5830,2981,0,5087,0,2100,8299,9985,5179,UTC-05:00
11/28/2025 01:00:00 AM,115451,2981,5830,2981,0,5050,0,2100,8301,9984,5149,UTC-05:00
11/28/2025 01:15:00 AM,115452,2981,5830,2981,0,5056,0,2100,8301,9985,5152,UTC-05:00
11/28/2025 01:30:00 AM,115453,2982,5830,2982,0,5084,0,2100,8300,9985,5184,UTC-05:00
11/28/2025 01:45:00 AM,115454,2982,5830,2982,0,5100,0,2100,8298,9986,5178,UTC-05:00
11/28/2025 02:00:00 AM,115455,2982,5830,2982,0,5083,0,2100,8300,9985,5166,UTC-05:00
11/28/2025 02:15:00 AM,115456,2981,5830,2981,0,5066,0,2100,8299,9985,5148,UTC-05:00
11/28/2025 02:30:00 AM,115457,2981,5830,2981,0,5064,0,2100,8299,9984,5147,UTC-05:00
11/28/2025 02:45:00 AM,115458,2981,5830,2981,0,5085,0,2100,8301,9984,5171,UTC-05:00
11/28/2025 03:00:00 AM,115459,2981,5830,2981,0,5100,0,2100,8299,9983,5184,UTC-05:00
11/28/2025 03:15:00 AM,115460,2982,5830,2982,0,5100,0,2100,8297,9983,5186,UTC-05:00
11/28/2025 03:30:00 AM,115461,2981,5830,2981,0,5100,0,2100,8297,9982,5181,UTC-05:00
11/28/2025 03:45:00 AM,115462,2982,5830,2982,0,5094,0,2100,8297,9981,5167,UTC-05:00
11/28/2025 04:00:00 AM,115463,2982,5830,2982,0,5077,0,2100,8297,9980,5152,UTC-05:00
11/28/2025 04:15:00 AM,115464,2982,5830,2982,0,5060,0,2100,8297,9981,5140,UTC-05:00
11/28/2025 04:30:00 AM,115465,2981,5830,2981,0,5058,0,2100,8294,9980,5135,UTC-05:00
11/28/2025 04:45:00 AM,115466,2981,5830,2981,0,5031,0,2100,8293,9980,5120,UTC-05:00
11/28/2025 05:00:00 AM,115467,2982,5830,2982,0,4989,0,2100,8292,9980,5096,UTC-05:00
11/28/2025 05:15:00 AM,115468,2982,5830,2982,0,4963,0,2100,8292,9980,5079,UTC-05:00
11/28/2025 05:30:00 AM,115469,2981,5830,2981,0,4943,0,2100,8291,9980,5066,UTC-05:00
11/28/2025 05:45:00 AM,115470,2982,5830,2982,0,4933,0,2100,8291,9981,5053,UTC-05:00
11/28/2025 06:00:00 AM,115471,2982,5830,2982,0,4939,0,2100,8291,9980,5051,UTC-05:00
11/28/2025 06:15:00 AM,115472,2983,5830,2983,0,4968,0,2100,8289,9979,5055,UTC-05:00
11/28/2025 06:30:00 AM,115473,2983,5830,2983,0,4987,0,2100,8289,9979,5065,UTC-05:00
11/28/2025 06:45:00 AM,115474,2983,5830,2983,0,5011,0,2100,8289,9979,5070,UTC-05:00
11/28/2025 07:00:00 AM,115475,2982,5830,2982,0,5020,0,2100,8286,9979,5070,UTC-05:00
11/28/2025 07:15:00 AM,115476,2983,5830,2983,0,5005,0,2100,8286,9979,5062,UTC-05:00
11/28/2025 07:30:00 AM,115477,2983,5830,2983,0,4995,0,2100,8285,9979,5052,UTC-05:00
11/28/2025 07:45:00 AM,115478,2983,5830,2983,0,5007,0,2100,8285,9980,5049,UTC-05:00
11/28/2025 08:00:00 AM,115479,2983,5830,2983,0,5053,0,2100,8287,9982,5057,UTC-05:00
11/28/2025 08:15:00 AM,115480,2983,5830,2983,0,5077,0,2100,8286,9983,5056,UTC-05:00
11/28/2025 08:30:00 AM,115481,2983,5830,2983,0,5067,0,2100,8284,9985,5027,UTC-05:00
11/28/2025 08:45:00 AM,115482,2984,5830,2984,0,5056,0,2100,8285,9985,5002,UTC-05:00
11/28/2025 09:00:00 AM,115483,2983,5830,2983,0,5101,0,2100,8288,9986,5008,UTC-05:00
11/28/2025 09:15:00 AM,115484,2984,5830,2984,0,5118,0,2100,8290,9988,5008,UTC-05:00
11/28/2025 09:30:00 AM,115485,2984,5830,2984,0,5120,0,2100,8291,9989,5004,UTC-05:00
11/28/2025 09:45:00 AM,115486,2984,5830,2984,0,5130,0,2100,8294,9990,5005,UTC-05:00
11/28/2025 10:00:00 AM,115487,2984,5830,2984,0,5153,0,2100,8293,9990,5017,UTC-05:00
11/28/2025 10:15:00 AM,115488,2984,5830,2984,0,5153,0,2100,8295,9990,5021,UTC-05:00
11/28/2025 10:30:00 AM,115489,2984,5830,2984,0,5120,0,2100,8294,9990,5019,UTC-05:00
11/28/2025 10:45:00 AM,115490,2985,5830,2985,0,5140,0,2100,8295,9990,5024,UTC-05:00
11/28/2025 11:00:00 AM,115491,2985,5830,2985,0,5176,0,2100,8299,9990,5033,UTC-05:00
11/28/2025 11:15:00 AM,115492,2985,5830,2985,0,5147,0,2100,8297,9990,5027,UTC-05:00
11/28/2025 11:30:00 AM,115493,2985,5830,2985,0,5159,0,2100,8294,9991,5034,UTC-05:00
11/28/2025 11:45:00 AM,115494,2984,5830,2984,0,5157,0,2100,8295,9992,5036,UTC-05:00
11/28/2025 12:00:00 PM,115495,2984,5830,2984,0,5150,0,2100,8298,9992,5035,UTC-05:00
11/28/2025 12:15:00 PM,115496,2985,5830,2985,0,5150,0,2100,8302,9993,5036,UTC-05:00
11/28/2025 12:30:00 PM,115497,2985,5830,2985,0,5161,0,2100,8307,9994,5044,UTC-05:00
11/28/2025 12:45:00 PM,115498,2985,5830,2985,0,5169,0,2100,8307,9995,5053,UTC-05:00
11/28/2025 01:00:00 PM,115499,2985,5830,2985,0,5147,0,2100,8305,9996,5049,UTC-05:00
11/28/2025 01:15:00 PM,115500,2985,5830,2985,0,5144,0,2100,8310,9998,5048,UTC-05:00
11/28/2025 01:30:00 PM,115501,2985,5830,2985,0,5128,0,2100,8314,9999,5044,UTC-05:00
11/28/2025 01:45:00 PM,115502,2985,5830,2985,0,5099,0,2100,8311,10001,5026,UTC-05:00
11/28/2025 02:00:00 PM,115503,2985,5830,2985,0,5094,0,2100,8308,10003,5025,UTC-05:00
11/28/2025 02:15:00 PM,115504,2985,5830,2985,0,5089,0,2100,8306,10005,5027,UTC-05:00
11/28/2025 02:30:00 PM,115505,2985,5830,2985,0,5069,0,2100,8304,10009,5027,UTC-05:00
11/28/2025 02:45:00 PM,115506,2985,5830,2985,0,5059,0,2100,8304,10012,5019,UTC-05:00
11/28/2025 03:00:00 PM,115507,2985,5830,2985,0,5039,0,2100,8304,10014,5005,UTC-05:00
11/28/2025 03:15:00 PM,115508,2984,5830,2984,0,5013,0,2100,8300,10015,4993,UTC-05:00
11/28/2025 03:30:00 PM,115509,2985,5830,2985,0,4999,0,2100,8301,10017,4987,UTC-05:00
11/28/2025 03:45:00 PM,115510,2984,5830,2984,0,4990,0,2100,8298,10020,4982,UTC-05:00
11/28/2025 04:00:00 PM,115511,2986,5830,2986,0,4962,0,2100,8298,10023,4942,UTC-05:00
11/28/2025 04:15:00 PM,115512,2986,5830,2986,0,4907,0,2100,8301,10027,4912,UTC-05:00
11/28/2025 04:30:00 PM,115513,2986,5830,2986,0,4873,0,2100,8294,10030,4913,UTC-05:00
11/28/2025 04:45:00 PM,115514,2986,5830,2986,0,4870,0,2100,8296,10033,4913,UTC-05:00
11/28/2025 05:00:00 PM,115515,2987,5830,2987,0,4870,0,2100,8294,10036,4912,UTC-05:00
11/28/2025 05:15:00 PM,115516,2986,5830,2986,0,4871,0,2100,8286,10039,4912,UTC-05:00
11/28/2025 05:30:00 PM,115517,2986,5830,2986,0,4880,0,2100,8290,10041,4911,UTC-05:00
11/28/2025 05:45:00 PM,115518,2987,5830,2987,0,4880,0,2100,8288,10044,4905,UTC-05:00
11/28/2025 06:00:00 PM,115519,2985,5830,2985,0,4881,0,2100,8287,10048,4902,UTC-05:00
11/28/2025 06:15:00 PM,115520,2985,5830,2985,0,4880,0,2100,8286,10050,4898,UTC-05:00
11/28/2025 06:30:00 PM,115521,2986,5830,2986,0,4884,0,2100,8286,10053,4896,UTC-05:00
11/28/2025 06:45:00 PM,115522,2985,5830,2985,0,4891,0,2100,8286,10056,4895,UTC-05:00
11/28/2025 07:00:00 PM,115523,2986,5830,2986,0,4891,0,2100,8283,10060,4893,UTC-05:00
11/28/2025 07:15:00 PM,115524,2986,5830,2986,0,4889,0,2100,8287,10062,4891,UTC-05:00
